"","artist","song","song_parts","key","bpm","chords","link"
"110","Elton John","Can You Feel the Love Tonight","Chorus","Bbmaj","62","Bb-F-gm-Eb-Bb-Eb-C-F-Eb-Bb-gm-gm-Eb-cm-Bb-cm-C-F-Bb-F-gm-Eb-Bb-Eb-C-F-Eb-Bb-gm-gm-Eb-cm-Bb-cm-F7sus4-Eb-Bb","http://www.hooktheory.com/theorytab/view/elton-john/can-you-feel-the-love-tonight"
"111","Elton John","Your Song","Verse","Ebmaj","88","Eb-A-bmaj7-Bb-gm7-cm-cm-am7(b5)-Ab-Eb-Bb-G7-cm-Eb-fm7-Ab-Bb","http://www.hooktheory.com/theorytab/view/elton-john/your-song"
"112","Elton John","Your Song","Chorus","Ebmaj","63","Bb-cm-fm-Ab-Bb-cm-fm-Ab-cm-cm-am7(b5)-fm-Eb-fm-Bb-B-bsus4-Bb","http://www.hooktheory.com/theorytab/view/elton-john/your-song"
"113","Elton John","Crocodile Rock","Verse","Gmaj","128","G-bm-C-D","http://www.hooktheory.com/theorytab/view/elton-john/crocodile-rock"
"114","Elton John","Crocodile Rock","Chorus","Gmaj","150","em-A-D-G-E7-A-D-F-C-F-C-F-C","http://www.hooktheory.com/theorytab/view/elton-john/crocodile-rock"
"115","Elton John","Crocodile Rock","Bridge","Gmaj","150","G-em-C-D","http://www.hooktheory.com/theorytab/view/elton-john/crocodile-rock"
"116","Elton John","Levon","Intro","Fmaj","128","F-F-Bb-Bb-F-F-Bb-Bb","http://www.hooktheory.com/theorytab/view/elton-john/levon"
"117","Elton John","Levon","Verse","Fmaj","128","F-Bb-F-F-Bb-Bb-F-F-C-C-dm-dm-am7-Bb-gm7-gm7","http://www.hooktheory.com/theorytab/view/elton-john/levon"
"118","Elton John","Levon","Pre-Chorus","Fmaj","128","am7-dm-F-Bb-F-gm7-F-F-Bb-F-gm7-gm7-gm7-gm7","http://www.hooktheory.com/theorytab/view/elton-john/levon"
"119","Elton John","Levon","Chorus","Bbmaj","128","gm7-F-Bb-Eb-Bb-F-Fsus4-F-Bb-Eb-Bb-F-Fsus4-F-F-Bb-Eb-Bb-F-Fsus4-F-B-bsus4-B-bsus4-Csus4-C","http://www.hooktheory.com/theorytab/view/elton-john/levon"
"120","Elton John","Levon","Instrumental","Fmaj","128","F-F-Bb-E-b(add9)-Bb-F-F-Bb-Bb","http://www.hooktheory.com/theorytab/view/elton-john/levon"
"121","Elton John","The Oven Instructions Song","Chorus","Cmaj","150","F-F-C-C-G-G-C-C-F-F-C-C-D-D-G-G","http://www.hooktheory.com/theorytab/view/elton-john/the-oven-instructions-song"
"122","Elton John","Yellow Brick Road","Chorus","Fmin","123","b-bm-b-bm-Eb-Ab-A-bmaj7-Db-Db-bbm-b-bm-Eb-fm-Ab","http://www.hooktheory.com/theorytab/view/elton-john/yellow-brick-road"
"123","Elton John","Nikita","Verse","Gmaj","173","G-G-C-G-G-D-G","http://www.hooktheory.com/theorytab/view/elton-john/nikita"
"124","Elton John","Don't Let The Sun Go Down On Me","Intro","Cmaj","68","C-C7-F-C-F-dm","http://www.hooktheory.com/theorytab/view/elton-john/dont-let-the-sun-go-down-on-me"
"125","Elton John","Don't Let The Sun Go Down On Me","Verse","Gmaj","68","G-F-C-F-Bb-F-G-G-G-F-C-F-Bb-F-G-G-F-C-F-Bb-F-G-F-Bb-F-C-G-G7","http://www.hooktheory.com/theorytab/view/elton-john/dont-let-the-sun-go-down-on-me"
"126","Elton John","Don't Let The Sun Go Down On Me","Chorus","Cmaj","67","C-C7-am7-D-C-F-G7-C-C7-F-dm-C-F-G-C-C7-F-C-dm","http://www.hooktheory.com/theorytab/view/elton-john/dont-let-the-sun-go-down-on-me"
"127","Elton John","Love Song","Verse","Dmaj","83","em9-A7-em9-A7","http://www.hooktheory.com/theorytab/view/elton-john/love-song"
"128","Elton John","Daniel","Verse","Cmaj","131","C-dm-G-E7-am-am7-F-G-am-G-F-G-F-C-G-C","http://www.hooktheory.com/theorytab/view/elton-john/daniel"
"129","Elton John","Daniel","Bridge","Cmaj","136","C-F-C-F-C-C-am7-F7-fm-C-A7-dm7-G7","http://www.hooktheory.com/theorytab/view/elton-john/daniel"
"130","Elton John","Sorry Seems To Be The Hardest Word","Verse","Gmin","73","gm-Bb-cm7-F-Bb-am7-D7-gm-Bb-cm7-F-Bb-am7-D7","http://www.hooktheory.com/theorytab/view/elton-john/sorry-seems-to-be-the-hardest-word"
"131","Elton John","Sorry Seems To Be The Hardest Word","Chorus","Gmin","62","Eb-D-Bb-em7-cm-D7-gm-am7-D7-Eb-D-Bb-C7-Eb-cm7-D-D7","http://www.hooktheory.com/theorytab/view/elton-john/sorry-seems-to-be-the-hardest-word"
"132","Elton John","Rocket Man","Pre-Chorus","Bbmaj","70","Bb-Bb-Eb-Bb-Eb-e-bm6-Csus4-C-Bb","http://www.hooktheory.com/theorytab/view/elton-john/rocket-man"
"133","Elton John","Benny and the Jets","Verse","Gmaj","132","am-D-G-g#o-am-D-em-em","http://www.hooktheory.com/theorytab/view/elton-john/benny-and-the-jets"
"134","Elton John","Skyline Pigeon","Verse","Ebmaj","73","Eb-Bb-Ab-Bb-Eb-F-Ab-Eb-Bb7-Eb-Ab-Bb-Eb","http://www.hooktheory.com/theorytab/view/elton-john/skyline-pigeon"
"135","Elton John","Skyline Pigeon","Pre-Chorus","Ebmaj","73","Ab-Bb-Eb-Ab-Ab-Bb-Bb-Eb","http://www.hooktheory.com/theorytab/view/elton-john/skyline-pigeon"
"136","Elton John","Skyline Pigeon","Chorus","Ebmaj","73","G7-cm-D7-gm-Ab-Bb-Eb-G7-cm-D7-gm-Ab-Bb-Eb","http://www.hooktheory.com/theorytab/view/elton-john/skyline-pigeon"
"137","Elton John","Goodbye Yellow Brick Road","Verse","Fmaj","132","gm-C-F-Bb-Eb-C7-F-F-gm7-Bb-C7-F-Bb-Eb-C7-F-F","http://www.hooktheory.com/theorytab/view/elton-john/goodbye-yellow-brick-road"
"138","Elton John","Goodbye Yellow Brick Road","Pre-Chorus","Fmaj","120","Db-E-b7-Ab-Db-bbm-C7","http://www.hooktheory.com/theorytab/view/elton-john/goodbye-yellow-brick-road"
"139","Elton John","Goodbye Yellow Brick Road","Chorus","Fmaj","120","C7-F-A7-Bb-F-D7-gm-C7-F-dm-A-Bb-Db-Db-Eb-F-am-dm-C-Bb-C7","http://www.hooktheory.com/theorytab/view/elton-john/goodbye-yellow-brick-road"
"140","Journey","Don't Stop Believing","Verse","Emaj","117","E-B-c#m7-A-E-B-g#m-A-E","http://www.hooktheory.com/theorytab/view/journey/dont-stop-believing"
"141","Journey","Don't Stop Believing","Pre-Chorus","Emaj","120","B7-A-B7-Amaj7-Emaj7-E-Emaj7-E-B7-A-B7-Amaj7-B-E-B-E-A","http://www.hooktheory.com/theorytab/view/journey/dont-stop-believing"
"142","John Williams","Jurassic Park - Journey to the Island","Chorus","Bbmaj","174","Bb-C7-gm-dm-Eb-gm-dm-D-gm-Eb-Asus4-A-Bb-C7-gm-dm-Eb-gm-dm-D-cm-Dsus4-D","http://www.hooktheory.com/theorytab/view/john-williams/jurassic-park---journey-to-the-island"
"143","Howard Shore","A Journey In The Dark","Instrumental","Cmaj","60","F-am-dm-G-C-D-em","http://www.hooktheory.com/theorytab/view/howard-shore/a-journey-in-the-dark"
"144","Journey","Faithfully","Verse","Bmaj","65","B-g#m7-E-B-B-B-g#m-E-B-F#","http://www.hooktheory.com/theorytab/view/journey/faithfully"
"145","Journey","Faithfully","Pre-Chorus","Bmaj","65","E-g#m-B-E-g#m-B-E-g#m-B-F#-d#m-F#-F#-c#m-B-E-B-g#m-F#-E","http://www.hooktheory.com/theorytab/view/journey/faithfully"
"146","Journey","Lights","Chorus","Dmix","205","D-bm-C-D-bm-C-D-bm-C-bm-C-D","http://www.hooktheory.com/theorytab/view/journey/lights"
"147","Journey","Lights","Bridge","Bmin","207","bm-G-D-D-bm-G-D-A-A-a#o-bm-G-D-D-bm-C-D","http://www.hooktheory.com/theorytab/view/journey/lights"
"148","Unitopia","Journey's Friend","Bridge","Amin","128","am-F-em-dm-am-F-em-dm-E-D6-E-D7-E-D6-E-D7","http://www.hooktheory.com/theorytab/view/unitopia/journeys-friend"
"149","Unitopia","Journey's Friend","Solo","Fmaj","128","Fmaj7-B-bmaj7-Fmaj7-B-bmaj7-Fmaj7-B-bmaj7-Fmaj7-B-bmaj7","http://www.hooktheory.com/theorytab/view/unitopia/journeys-friend"
"150","Nobuo Uematsu","Neverending Journey","Intro","Emin","85","em-bm-em-bm-em-bm-C-D-em","http://www.hooktheory.com/theorytab/view/nobuo-uematsu/neverending-journey"
"151","Kentarou Haneda","SDC Orguss - Journey into Tomorrow","Instrumental","Gmin","147","gm-gm-gm-A7-A7-A7-Ab-Ab-Ab-G-G-G-gm-gm-gm-A7-A7-A7-Ab-Ab-Ab-G-G-G-gm-E-b9-d7(b5-)sus-b2-F-G-gm-E-b9-d7(b5-)sus-b2-F-G-E-bmaj7-dm7-E-bmaj7-dm7-g7sus-b2-cm7-dm7-E-bmaj7-dm7-cm7-dm7-E-bmaj7-em7(b5)-Eb-Eb-D","http://www.hooktheory.com/theorytab/view/kentarou-haneda/sdc-orguss---journey-into-tomorrow"
"152","Journey","Separate Ways Worlds Apart","Verse","Emin","129","","http://www.hooktheory.com/theorytab/view/journey/separate-ways"
"153","Journey","Separate Ways","Verse","Cmaj","150","C-G-am-em-F-am-dm-A-dm-F-G-G-C-G-am-em-F-am-dm-A-G-G-Ab-Ab-Bb-Bb-C","http://www.hooktheory.com/theorytab/view/nintendo/beginning-of-a-journey-kirby-and-the-rainbow-curse"
"154","Journey","Separate Ways","Chorus","Cmaj","151","fm-Bb-Eb-Ab-Bb-A-b6-Eb-do-eo-C-F-em-am7-G-dm-am-F-B-em7-A-dm7-G7sus4-G-G-G-G-G","http://www.hooktheory.com/theorytab/view/nintendo/beginning-of-a-journey-kirby-and-the-rainbow-curse"
"155","Nintendo","Beginning of a Journey-Kirby and the Rainbow Curse","Intro","Emin","131","em-em-em-em-em-em-em-em-em-em-em-em-em-em-em-em-em-em-em-D-C","http://www.hooktheory.com/theorytab/view/journey/separate-ways-worlds-apart"
"156","Nintendo","Beginning of a Journey-Kirby and the Rainbow Curse","Verse","Emin","132","em-D(add9)-C-em-D(add9)-C-em-D(add9)-C-em-D(add9)-C-am7-bm7","http://www.hooktheory.com/theorytab/view/journey/separate-ways-worlds-apart"
"157","Nintendo","Beginning of a Journey-Kirby and the Rainbow Curse","Pre-Chorus","Emin","132","C6-D-C-am-am7-bm7-C6-D-C-am-bm7-C6-C6","http://www.hooktheory.com/theorytab/view/journey/separate-ways-worlds-apart"
"158","Rod Stewart","Young Turks","Intro","Bbmix","162","Bb-Eb-Bb-Eb","http://www.hooktheory.com/theorytab/view/rod-stewart/young-turks"
"159","Rod Stewart","Young Turks","Chorus","Ebmaj","161","Eb-cm-gm-Bb-Eb-cm-gm-Ab-Cb-Eb","http://www.hooktheory.com/theorytab/view/rod-stewart/young-turks"
"160","Michael Jackson","Billie Jean","Intro","F#dor","118","f#m-g#m-f#m7-g#m-f#m-g#m-f#m7-g#m","http://www.hooktheory.com/theorytab/view/michael-jackson/billie-jean"
"161","Michael Jackson","Billie Jean","Verse","F#min","118","f#m-g#m-f#m7-g#m-f#m-g#m-f#m7-g#m-bm7-bm7-bm7-bm7-f#m-g#m-f#m7-g#m-bm7-bm7-bm7-bm7-f#m-g#m-f#m7-g#m","http://www.hooktheory.com/theorytab/view/michael-jackson/billie-jean"
"162","Michael Jackson","Billie Jean","Pre-Chorus","F#min","128","D-D-f#m-f#m-D-D-f#m-f#m-D-D-f#m-f#m-D-D-C#-C#","http://www.hooktheory.com/theorytab/view/michael-jackson/billie-jean"
"163","Michael Jackson","Billie Jean","Chorus","F#min","118","f#m-g#m-f#m7-g#m-f#m-g#m-f#m7-g#m-bm7-f#m-g#m-f#m7-g#m-bm7-f#m-g#m-f#m7-g#m","http://www.hooktheory.com/theorytab/view/michael-jackson/billie-jean"
"164","Michael Jackson","Beat It","Intro","D#min","135","d#m7-C#(add9)-d#m7-C#(add9)-C#(add9-)","http://www.hooktheory.com/theorytab/view/michael-jackson/beat-it"
"165","Michael Jackson","Beat It","Verse","D#min","137","d#m-C#-d#m-C#-B-C#-d#m-C#","http://www.hooktheory.com/theorytab/view/michael-jackson/beat-it"
"166","Michael Jackson","Thriller","Intro","C#dor","118","c#m7-c#m7-f#m7-f#m7-F#7-F#7-c#o-c#o-c#m-E-E-F#-c#m7-c#m7-c#m7","http://www.hooktheory.com/theorytab/view/michael-jackson/thriller"
"167","Michael Jackson","Thriller","Verse","C#dor","118","F#-c#m7-F#-c#m7-F#-c#m7-F#-Amaj7-c#m-11","http://www.hooktheory.com/theorytab/view/michael-jackson/thriller"
"168","Michael Jackson","Thriller","Chorus","C#dor","118","c#m-c#m-F#-c#m7-F#-f#m","http://www.hooktheory.com/theorytab/view/michael-jackson/thriller"
"169","Michael Jackson","Thriller","Chorus","C#dor","118","F#7-A7-F#7-B6-D#7-Dmaj7-B7sus4-c#m7","http://www.hooktheory.com/theorytab/view/michael-jackson/thriller"
"170","Michael Jackson","Thriller","Bridge","C#dor","118","F#7-A7-F#7-B6-c#m7-F#7-F#7-F#-Emaj7-A-A-A-B-c#m7-c#m-a#m7(b5)-Amaj7-G#7sus4-G#7-F#7","http://www.hooktheory.com/theorytab/view/michael-jackson/thriller"
"171","Michael Jackson","Thriller","Outro","C#dor","118","F#7-A7-F#7-c#m-A-F#sus4-F#","http://www.hooktheory.com/theorytab/view/michael-jackson/thriller"
"172","Michael Jackson","Black or White","Verse","Emaj","116","Esus4-Esus4-Esus4-Esus4-Esus4-E-Bsus4-Bsus4-Bsus4-Bsus4-Bsus4-E-Esus4-Esus4-Esus4-Esus4-Esus4-E-Bsus4-Bsus4-Bsus4-Bsus4-Bsus4-E","http://www.hooktheory.com/theorytab/view/michael-jackson/black-or-white"
"173","Michael Jackson","Black or White","Chorus","Emaj","116","A-A-Esus4-Esus4-Esus4-Esus4-Esus4-E-Bsus4-Bsus4-Bsus4-Bsus4-Bsus4-E-B-A-Esus4-Esus4-Esus4-Esus4-Esus4-E-Bsus4-Bsus4-Bsus4-Bsus4-Bsus4-E","http://www.hooktheory.com/theorytab/view/michael-jackson/black-or-white"
"174","Michael Jackson","Smooth Criminal","Intro","Amin","140","am-am-bm-C-bm-am-bm-C-bm-am-bm-C-bm-am-am-bm-C-bm-am","http://www.hooktheory.com/theorytab/view/michael-jackson/smooth-criminal"
"175","Michael Jackson","Smooth Criminal","Pre-Chorus","Amin","118","F-G-F-G-F-G-F-E-am-am-G-F-G-am-G-F-E-am-G-F-G-am-G-F-E","http://www.hooktheory.com/theorytab/view/michael-jackson/smooth-criminal"
"176","Michael Jackson","Don't Stop 'Till You Get Enough","Verse","Bmix","114","B-A-A-B-B-B-A-A-B-B","http://www.hooktheory.com/theorytab/view/michael-jackson/dont-stop-till-you-get-enough"
"177","Michael Jackson","Man In The Mirror","Chorus","Gmaj","106","G-G(add9)-C-Dsus4-Dsus2sus4-G-G(add9)-C-Dsus4-Dsus2sus4-G-G7-C-c#m7(b5)-dm7-G","http://www.hooktheory.com/theorytab/view/michael-jackson/man-in-the-mirror"
"178","Michael Jackson","Love Never Felt So Good","Verse","Fmaj","117","gm7-Csus2sus4-Fmaj7-d7sus-b2-gm7-Csus2sus4-gm7-Csus2sus4-Fmaj7-ao-d7sus-b2-gm7-Csus2sus4","http://www.hooktheory.com/theorytab/view/michael-jackson/love-never-felt-so-good"
"179","Michael Jackson","Love Never Felt So Good","Pre-Chorus","Fmaj","117","am7(b5)-d7sus-b2-B-bmaj7-F-gm7-C7sus4-gm7-Csus2sus4-Fmaj7-d7sus-b2-gm7-Csus2sus4-Fmaj7-d7sus-b2-gm7-Csus2sus4-Fmaj7-Csus2sus4","http://www.hooktheory.com/theorytab/view/michael-jackson/love-never-felt-so-good"
"180","Michael Jackson","Love Never Felt So Good","Bridge","Fmaj","115","E-b6-dm7-B-bmaj7-D-bmaj7-cm7-A-bmaj7-cm6-D7-gm-Bb-E-bmaj7-B-bmaj7-Csus2sus4","http://www.hooktheory.com/theorytab/view/michael-jackson/love-never-felt-so-good"
"181","Michael Jackson","I Just Can't Stop Loving You","Verse","Cmix","100","C-C-gm7-gm7-C-C-C7sus4-C7sus4-F-F-fm-am7-Bb7sus4-Bb7sus4-E-bmaj7-G","http://www.hooktheory.com/theorytab/view/michael-jackson/i-just-cant-stop-loving-you"
"182","Michael Jackson","Earth Song","Intro","G#dor","140","g#m-C#-g#m-C#-g#m-C#-D#","http://www.hooktheory.com/theorytab/view/michael-jackson/earth-song"
"183","Michael Jackson","Earth Song","Pre-Chorus","G#min","136","E-F#sus4-F#-B-g#m-c#m-D#-D#","http://www.hooktheory.com/theorytab/view/michael-jackson/earth-song"
"184","Michael Jackson","Bad","Verse","Ador","110","am7-D7-am7-D7-am7-D7-am7-D7-am7-D7-am7-D7-am7-D7-am7-D7","http://www.hooktheory.com/theorytab/view/michael-jackson/bad"
"185","Michael Jackson","Bad","Pre-Chorus","Amix","107","bm7-c#m7-bm7-c#m7-bm7-c#m7-em7","http://www.hooktheory.com/theorytab/view/michael-jackson/bad"
"186","Michael Jackson","You Are Not Alone","Chorus","Bmaj","60","B-F#-g#m7-c#m7-F#7sus4-B-G(add9)-A7-B-G(add9)-F#7sus4-F#7sus4","http://www.hooktheory.com/theorytab/view/michael-jackson/you-are-not-alone"
"187","Michael Jackson","You Are Not Alone","Bridge","Bmaj","60","f#m-G#7-E-c#m7-F#7sus4","http://www.hooktheory.com/theorytab/view/michael-jackson/you-are-not-alone"
"188","Michael Jackson","Break Of Dawn","Chorus","Fmin","80","F(add9)-D-b(add9)-A-b6-F(add9)-D-b(add9)-A-b6-F(add9)-D-b(add9)-A-b6-F(add9)-D-b(add9)-A-b6","http://www.hooktheory.com/theorytab/view/michael-jackson/break-of-dawn"
"189","Michael Jackson","Stranger In Moscow","Verse","Ebmix","66","Eb-D-b(add9)-Gb-Ab-Eb-D-b(add9)-Gb-Ab-Eb-D-b(add9)-Gb-Ab-Eb-D-b(add9)-Gb-Ab","http://www.hooktheory.com/theorytab/view/michael-jackson/stranger-in-moscow"
"190","Michael Jackson","Stranger In Moscow","Chorus","Emaj","66","Emaj7-A-Emaj7-A-Dmaj7-G-A-A-A","http://www.hooktheory.com/theorytab/view/michael-jackson/stranger-in-moscow"
"191","Michael Jackson","Heal The World","Intro","Amaj","81","D-A-bm7-c#m-D-A-bm7-c#m-D-A-bm7-c#m-D-A-bm7-c#m-D-D-c#m-D-c#m-bm7-D","http://www.hooktheory.com/theorytab/view/michael-jackson/heal-the-world"
"192","MajorVsMinor","Michael Jackson - Black or White","Chorus","Fmin","115","b-bm-b-bm-b-bm-b-bm-b-bm-fm-C-fm-fm-b-bm-b-bm-b-bm-b-bm-b-bm-fm-C-fm-Db-bbm-b-bm-b-bm-b-bm-b-bm-fm-C-fm-eo-C","http://www.hooktheory.com/theorytab/view/majorvsminor/michael-jackson---black-or-white"
"193","Michael Jackson","Jam","Chorus","Ddor","114","dm7-G-dm7-G","http://www.hooktheory.com/theorytab/view/michael-jackson/jam"
"194","Michael Jackson","Why You Wanna Trip On Me","Chorus","Dmin","135","dm7-Bb-c#o-A7-dm7-Bb-c#o-A7-dm7-Bb-c#o-A7-dm7-Bb-c#o-A7","http://www.hooktheory.com/theorytab/view/michael-jackson/why-you-wanna-trip-on-me"
"195","Michael Jackson","She Drives Me Wild","Chorus","C#min","109","c#m7-a#m7(b5)-f#m7-c#m7-a#m7(b5)-f#m7-G#7sus4-G#7","http://www.hooktheory.com/theorytab/view/michael-jackson/she-drives-me-wild"
"196","Paul McCartney - Michael Jackson","Say Say Say","Verse","Bbmin","128","b-bm7-Eb-e-bm7-b-bm7-b-bm7-Eb-e-bm7-b-bm7-e-bm7-Gb-bbm7-b-bm7-e-bm7-Gb-F7","http://www.hooktheory.com/theorytab/view/paul-mccartney---michael-jackson/say-say-say"
"197","Michael Jackson","Will You Be There","Verse","Dmaj","80","D-em-D-G-D-em-D-G-D-em-D-G-D-em-D-G","http://www.hooktheory.com/theorytab/view/michael-jackson/will-you-be-there"
"198","Michael Jackson","Will You Be There","Bridge","Dmaj","82","F-Eb-D-F-Eb-D-F-Eb-D-C-A","http://www.hooktheory.com/theorytab/view/michael-jackson/will-you-be-there"
"199","Michael Jackson","Off the Wall","Intro","Emin","87","em-C-D-em-C-D","http://www.hooktheory.com/theorytab/view/michael-jackson/give-into-me"
"200","Michael Jackson","Who Is It","Intro","C#min","100","c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m","http://www.hooktheory.com/theorytab/view/michael-jackson/threatened"
"201","Michael Jackson","Michael Jackson - Thriller","Verse","D#min","115","C#-d#m-d#m-C#-d#m-d#m-C#-d#m","http://www.hooktheory.com/theorytab/view/michael-jackson/off-the-wall"
"202","Michael Jackson","Michael Jackson - Thriller","Chorus","D#min","120","g#m7-Bmaj7-a#m7-g#m7-g#m7-Bmaj7-a#m7-g#m7-F#maj7-Emaj7-Emaj7-d#m7-a#m7-d#m7-d#m7","http://www.hooktheory.com/theorytab/view/michael-jackson/off-the-wall"
"203","Michael Jackson","Michael Jackson - Thriller","Bridge","F#maj","128","Bmaj7-a#m7-g#m7-C#6-Bmaj7-a#m7-g#m7-d#m7-C#maj7","http://www.hooktheory.com/theorytab/view/michael-jackson/off-the-wall"
"204","Michael Jackson","Man In TheMirror","Chorus","Dmin","103","dm-am-dm-am-dm-am-gm-am-dm-am-dm-C-dm-am-asus4","http://www.hooktheory.com/theorytab/view/michael-jackson/who-is-it"
"205","Michael Jackson","Wanna Be Startin' Somethin'","Chorus","C#dor","128","c#m-E-E-E-E-E-F#-c#m-F#-A-c#m-E-E-E-E-E-F#-c#m-F#-A","http://www.hooktheory.com/theorytab/view/james-egbert/michael-jackson---thriller"
"206","Michael Jackson","This Time Around","Intro","Gmaj","106","","http://www.hooktheory.com/theorytab/view/michael-jackson/man-in-themirror"
"207","James Egbert","Give Into Me","Chorus","Emaj","120","E-D-E-E-D-E-D-E-E-D-E-D-E-E-D-E-D-D-E-E-D-E","http://www.hooktheory.com/theorytab/view/michael-jackson/wanna-be-startin-somethin"
"208","Michael Jackson","Threatened","Intro","Dmin","108","dm-am-am7-am7-am","http://www.hooktheory.com/theorytab/view/michael-jackson/this-time-around"
"209","Chicago","Hard To Say Im Sorry","Pre-Chorus","Emaj","72","E-A-B-d#m(b5)-G#7-c#m-c#m-F#7-E-B-c#m7-B","http://www.hooktheory.com/theorytab/view/chicago/hard-to-say-im-sorry"
"210","Sufjan Stevens","Chicago","Intro","Dmix","124","D-am-G-D-am-G","http://www.hooktheory.com/theorytab/view/sufjan-stevens/chicago"
"211","Sufjan Stevens","Chicago","Verse","Dmix","126","D-am-C-G-D-am-C-G-D-am-C-G-D-am-C-G","http://www.hooktheory.com/theorytab/view/sufjan-stevens/chicago"
"212","Chicago","Colour My World","Intro","Fmaj","80","Fmaj7-Fmaj7-am-am-Bb-Bb-E-b(add9)-Eb-A-bmaj7-A-bmaj7-G-bmaj7-Gb-D(add9)-D-Gmaj7-G-E-b(add9)-E-b7-C7-C7-C7-C(add9)-Fmaj7-Bb-C","http://www.hooktheory.com/theorytab/view/chicago/colour-my-world"
"213","Chicago","25 or 6 to 4","Verse","Amin","148","am-am-f#m7(b5)-F-E-am-am-f#m7(b5)-F-E-am-am-f#m7(b5)-F-E-am-am-f#m7(b5)-F-E","http://www.hooktheory.com/theorytab/view/chicago/25-or-6-to-4"
"214","Chicago","25 or 6 to 4","Chorus","Cmaj","149","F-C-G-F","http://www.hooktheory.com/theorytab/view/chicago/25-or-6-to-4"
"215","Chicago","You're The Inspiration","Verse","Bmaj","74","B-B(add9)-d#m7-g#m-Bmaj7-E-F#7-B-B(add9)-d#m7-g#m-Bmaj7-E","http://www.hooktheory.com/theorytab/view/chicago/youre-the-inspiration"
"216","Chicago","You're The Inspiration","Pre-Chorus","Bmaj","74","F#-B-E-A-D#-g#m-C#-F#-D#-G#-A#","http://www.hooktheory.com/theorytab/view/chicago/youre-the-inspiration"
"217","Chicago","You're The Inspiration","Chorus","Ebmaj","74","Eb-gm7-A-b(add9)-Eb-Bb-Eb-gm7-A-b(add9)-Eb-Bb-Gb-G-bmaj7sus2-Cb-c-bm(add9)-Gb-D-b7sus4-Gb-D-bsus2sus4-D-b7","http://www.hooktheory.com/theorytab/view/chicago/youre-the-inspiration"
"218","Chicago","You're The Inspiration","Outro","Fmaj","74","F-Fmaj7-Bb-F-C-F-dm-Bb-F-gm7-C","http://www.hooktheory.com/theorytab/view/chicago/youre-the-inspiration"
"219","Robert Johnson","Sweet Home Chicago","Verse","Fmaj","101","F-Bb-F-G-Bb-C(add9)-D-E-F-Bb-F-G-F-Bb-F-D-F-Bb-F-G-Bb-C(add9)-D-E-F-Bb-F-G-F-Bb-F-D","http://www.hooktheory.com/theorytab/view/robert-johnson/sweet-home-chicago"
"220","Grant Kirkhope","Perfect Dark - Chicago Stealth","Intro","Cmaj","128","am7-D9-F-C-am-D9-F-C","http://www.hooktheory.com/theorytab/view/chicago/saturday-in-the-park"
"221","Grant Kirkhope","Perfect Dark - Chicago Stealth","Verse","Cmaj","128","am7-D9-F-C-am7-D9-F-C","http://www.hooktheory.com/theorytab/view/chicago/saturday-in-the-park"
"222","Grant Kirkhope","Perfect Dark - Chicago Stealth","Pre-Chorus","Gmaj","128","bm7-em7-Dmaj7-Dmaj7-C-bm7-am7-C-D-G-gm-11-C-G-am7-am7-D9-D9-G-G-C-C","http://www.hooktheory.com/theorytab/view/chicago/saturday-in-the-park"
"223","Grant Kirkhope","Perfect Dark - Chicago Stealth","Bridge","Cmaj","227","cm-11-C-cm-11-C-cm-11-C-cm-11-C-Db-Eb-Db-Eb-Db-Eb-Db-Eb-F-G-F-G-F-G-F-G","http://www.hooktheory.com/theorytab/view/chicago/saturday-in-the-park"
"224","Chicago","Feelin' Stronger Every Day","Intro","Dmin","90","dm-Bb-dm-Bb","http://www.hooktheory.com/theorytab/view/grant-kirkhope/perfect-dark---chicago-stealth"
"225","Chicago","Feelin' Stronger Every Day","Verse","Dmin","90","dm-Bb-dm-Bb-dm-Bb-dm-Bb-dm-Bb","http://www.hooktheory.com/theorytab/view/grant-kirkhope/perfect-dark---chicago-stealth"
"226","Chicago","Saturday in the Park","Intro","Ddor","155","dm-F-G-G-C-F-dm-F6-G-G-G-C-F-C-Bb-am-dm-C-C-Bb-am-C7sus2-am-Bb-C","http://www.hooktheory.com/theorytab/view/chicago/feelin-stronger-every-day"
"227","Chicago","Saturday in the Park","Verse","Cmix","155","C-Eb-Bb-Bb-Bb-F-Bb-Bb-F","http://www.hooktheory.com/theorytab/view/chicago/feelin-stronger-every-day"
"228","Chicago","Saturday in the Park","Chorus","Ddor","156","am-dm-am-dm-F-G","http://www.hooktheory.com/theorytab/view/chicago/feelin-stronger-every-day"
"229","Chicago","Saturday in the Park","Bridge","Bmix","160","A-E-B-F#-C#-B","http://www.hooktheory.com/theorytab/view/chicago/feelin-stronger-every-day"
"230","Chicago","Saturday in the Park","Outro","Bmix","160","A-E-B-A-E-B","http://www.hooktheory.com/theorytab/view/chicago/feelin-stronger-every-day"
"231","Sheena Easton","What You Are","Intro","Cmaj","72","C(add9)-G-am-F-C(add9)-G-am-F-G","http://www.hooktheory.com/theorytab/view/sheena-easton/what-you-are"
