"","artist","song","song_parts","chords","link"
"131","Olivia Newton-John","Twist of Fate","Chorus","E-E-f#m-E","http://www.hooktheory.com/theorytab/view/olivia-newton-john/twist-of-fate"
"132","Olivia Newton-John","Magic","Verse","D-dm7(b5)-D-dm7(b5)-Dmaj7sus2-D-f#m-am-em-em-am-am7-em-em-A6-A7sus2","http://www.hooktheory.com/theorytab/view/olivia-newton-john/magic"
"133","Olivia Newton-John","Magic","Chorus","D-dm-G-F-Bb-C7-Bb-C7-D-F-D-D-dm-G-F-Bb-C7-Bb-C-am7-am7-D7-D7-gm7-gm7-b-bm6-b-bm6-D-A6-D-Dsus2-em7(b5)-em7(b5)-asus-b2sus4-asus-b2sus4-D-dm7(b5)-D-Dsus2-em7(b5)-em7(b5)-asus4-asus4","http://www.hooktheory.com/theorytab/view/olivia-newton-john/magic"
"134","Olivia Newton-John","Xanadu","Verse","G-G-Gsus2-C-cm-G-B-B-em-G-c#o-c#o-am7-D-G-G-Gsus2-C-cm-G-B-B-em-G-c#o-c#o-am7-D","http://www.hooktheory.com/theorytab/view/olivia-newton-john/xanadu"
"135","Olivia Newton-John","Xanadu","Pre-Chorus","G-bm-bm-bm-C-cm-G-bm-bm-C-cm","http://www.hooktheory.com/theorytab/view/olivia-newton-john/xanadu"
"136","Olivia Newton-John","Xanadu","Chorus","G-G-G-G-A-A-C-D-C-G-G-Eb-Eb-F-F-G-G-G-G-A-A-C-D","http://www.hooktheory.com/theorytab/view/olivia-newton-john/xanadu"
"137","Barry Manilow","I Don't Want To Talk Without You","Intro","fm-Bb7-gsus4-C7-fm-Bb7-gm-e-bm(b5)-fm-Bb7-gm-B-b(add9)-E-b(add9)-E-bmaj7-b-bm7-C-Db-C7-C7-fm(add9)-E-bmaj7-B-bsus4-E-b(add9)-A-bmaj7-gm-gm-D-D7-gm-Gmaj7-gm7-am7(b5)-D7-gm-Gb-fm6-B-b(add9-)","http://www.hooktheory.com/theorytab/view/barry-manilow/i-dont-want-to-talk-without-you"
"138","Barry Manilow","Mandy","Chorus","Bb-gm-Eb-F-F7sus4-Bb-gm(add9)-Eb-F-F7sus4","http://www.hooktheory.com/theorytab/view/barry-manilow/mandy"
"139","Barry Manilow","I Write the Songs","Bridge","Esus4-Esus4-E-E-Esus4-Esus4-E-E-A-E-f#m7-c#m-Gsus4-Gsus4-Gsus4-Gsus4-G7sus2-G7sus2-G7sus2-G7sus2-C7-C7-A","http://www.hooktheory.com/theorytab/view/barry-manilow/i-write-the-songs"
"140","Eagles","Hotel California","Verse","bm-F#7-A-E7-Gmaj7-D-em-F#7","http://www.hooktheory.com/theorytab/view/eagles/hotel-california"
"141","Eagles","Hotel California","Chorus","G-D-F#7-bm-G-D-em-F#7","http://www.hooktheory.com/theorytab/view/eagles/hotel-california"
"142","Eagles","Desperado","Verse","em7-bm7-C-G-em7-A7-D7sus4-D","http://www.hooktheory.com/theorytab/view/eagles/desperado"
"143","Eagles","Desperado","Chorus","G-G7sus2-C-cm6-G-em7-A7-D7-G-G7sus2-C-cm6-G-B-em7-A7-D7-G","http://www.hooktheory.com/theorytab/view/eagles/desperado"
"144","The Eagles","Take It To The Limit","Intro","B-B-c#m-B-E-E-B-c#m-B-B-c#m-B-F#-E","http://www.hooktheory.com/theorytab/view/the-eagles/take-it-to-the-limit"
"145","The Eagles","Take It To The Limit","Verse","B-B-c#m7-B-E-B-B-c#m7-B-E-B-D#-g#m-g#m-F#-F#7-B-c#m7","http://www.hooktheory.com/theorytab/view/the-eagles/take-it-to-the-limit"
"146","The Eagles","Take It To The Limit","Pre-Chorus","c#m-B-E-F#sus4-F#-F#-E-B-c#m7-B-E-B-c#m7-B-E-F#-B-B","http://www.hooktheory.com/theorytab/view/the-eagles/take-it-to-the-limit"
"147","The Eagles","Take It Easy","Verse","G-G-G-G-D-C-G-D-C-G","http://www.hooktheory.com/theorytab/view/the-eagles/take-it-easy"
"148","The Eagles","Take It Easy","Chorus","em-em-C-G-am-bm-C-D-em-em-C-G-C-G-am-bm-C-G-G","http://www.hooktheory.com/theorytab/view/the-eagles/take-it-easy"
"149","Al Green","Let's Stay Together","Verse","F-d7sus2-Bb-D-b6-am-gm-F-em7-D7sus2-am-gm-F-am7-D7sus2","http://www.hooktheory.com/theorytab/view/al-green/lets-stay-together"
"150","Al Green","Let's Stay Together","Chorus","gm9-am7-gm7-B-bmaj7-am7-gm7-C","http://www.hooktheory.com/theorytab/view/al-green/lets-stay-together"
"151","Al Green","Let's Stay Together","Bridge","gm9-A-bmaj7-gm9-A-bmaj7-B-bmaj7-am7-dm-C","http://www.hooktheory.com/theorytab/view/al-green/lets-stay-together"
"152","Redgum","I Was Only 19 - A Walk In The Light Green","Verse","A-C-G-D-A-G-A-A-C-G-D-A-G-A","http://www.hooktheory.com/theorytab/view/redgum/i-was-only-19---a-walk-in-the-light-green"
"153","Hank Green","It All Makes Sense at the End","Verse","E-B-A-E-B-A-c#m-B-c#m-A-B-E-A-B-E-A-B","http://www.hooktheory.com/theorytab/view/hank-green/it-all-makes-sense-at-the-end"
"154","Hank Green","It All Makes Sense at the End","Chorus","E-B-E-E-B-A-B-E-B-E-B-E-B-E-B-c#m-B-A-E-A-B-E","http://www.hooktheory.com/theorytab/view/hank-green/it-all-makes-sense-at-the-end"
"155","ZUN","Green-Eyed Jealousy","Verse","em-B-D-f#m7-C-em-am-B","http://www.hooktheory.com/theorytab/view/zun/green-eyed-jealousy"
"156","Green Day","Brutal Love","Outro","A-c#m-D-F-A-G#-D-E-Bb","http://www.hooktheory.com/theorytab/view/green-day/brutal-love"
"157","The Green Orbs","Ponies and Balloons","Verse","Gsus2-Csus2-D7sus4-D7-G-G-em-G-A7-A7-C-D7-C-D7-F#-G7-F#-G7-F-C-c#m7(b5)-G-D7sus4-D7-G-C-Dsus4-G-C-D7sus2","http://www.hooktheory.com/theorytab/view/alan-menken/somewhere-thats-green-from-little-shop-of-horrors"
"158","The Green Orbs","Ponies and Balloons","Bridge","G-Eb-F7-G-D7-G-G-em-B-G-A7-A7-D-A7-D7","http://www.hooktheory.com/theorytab/view/alan-menken/somewhere-thats-green-from-little-shop-of-horrors"
"159","Alan Menken","Somewhere That's Green from Little Shop of Horrors","Verse","F-F-F-G-F-F-F-G-F-F-F-G-F-F-F-G","http://www.hooktheory.com/theorytab/view/real-estate/green-aisles"
"160","Real Estate","Green Aisles","Intro","A-A-A-A-A-A-A-c#m-c#m-c#m-c#m-c#m-c#m-c#m-bm-bm-bm-bm-bm-bm-bm-E-E-E-E-E-E-E-A-A-A-A-A-A-A-c#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-bm-bm-bm-bm-bm-bm-bm-E-E-E-E-E-E-E-A-A-A-A-A-A-A-c#m-c#m-c#m-c#m-c#m-c#m-c#m-bm-bm-bm-bm-bm-bm-bm-E-E-E-E-E-E-E","http://www.hooktheory.com/theorytab/view/animal-collective/for-reverend-green"
"161","Animal Collective","For Reverend Green","Instrumental","Eb-fm-fm7(b5)-Eb-A-bmaj9-Eb-E-b7-A-bmaj9-F9-C7-Db-B-b6-Eb-F-bmaj7","http://www.hooktheory.com/theorytab/view/the-green-orbs/ponies-and-balloons"
"162","The Spinners","Working My Way Back to You Babe","Chorus","dm7-G7-C-F-C-E7-am-dm7-G7-C-F-C-E7-am-D7-G","http://www.hooktheory.com/theorytab/view/the-spinners/working-my-way-back-to-you-babe"
"163","Jackson 5","I Want You Back","Intro","Ab-Db-fm-cm-Db-Ab-bbm-Eb-Ab-Ab-Ab-Db-Db-fm-cm-Db-Ab-bbm-Eb-Ab-Ab-Eb-fm-fm-Eb-Db-Db-bbm-b-bm-Eb-fm-cm-Db-Ab-bbm-Eb-Ab","http://www.hooktheory.com/theorytab/view/jackson-5/i-want-you-back"
"164","Jackson 5","I Want You Back","Verse","Ab-Ab-Db-Db-fm-cm-Db-Ab-bbm-Eb-Ab-Ab-Ab-Db-Db-fm-cm-Db-Ab-bbm-Eb-Ab","http://www.hooktheory.com/theorytab/view/jackson-5/i-want-you-back"
"165","Jackson 5","I Want You Back","Chorus","Ab-Eb-fm-fm-Eb-Db-Db-bbm-b-bm-Eb-fm-cm-Db-Ab-bbm-Eb-Ab-Ab-Eb-fm-fm-Eb-Db-Db-bbm-b-bm-Eb-fm-cm-Db-Ab-bbm-Eb-Ab-Db-Ab-Db-Db-Ab-Db-Ab-Db-Ab-Db-Ab-Db-Ab-Db-Ab-Db-Ab-Db-Ab-Db-Ab-Db-Ab-Db","http://www.hooktheory.com/theorytab/view/jackson-5/i-want-you-back"
"166","Jackson 5","Blame It On The Boogie","Chorus","Eb-D-b7sus4-D-b7sus4-Db-Eb-Eb-D-b7sus4-D-b7sus4-Db-Eb","http://www.hooktheory.com/theorytab/view/jackson-5/blame-it-on-the-boogie"
"167","Jackson 5","I Wanna Be Where You Are","Verse","bm7-em7-gm7-C7-Dmaj7-bm7-em7-gm7-C7-Dmaj7","http://www.hooktheory.com/theorytab/view/jackson-5/i-wanna-be-where-you-are"
"168","Jackson 5","I Wanna Be Where You Are","Pre-Chorus","G-f#m-bm7-G-f#m-bm7-G-f#m-bm7-g#m7(b5)-Gmaj7-f#m7","http://www.hooktheory.com/theorytab/view/jackson-5/i-wanna-be-where-you-are"
"169","Jackson 5","I Wanna Be Where You Are","Chorus","f#m-bm-em-A7sus4-f#m-bm-em-A7sus4","http://www.hooktheory.com/theorytab/view/jackson-5/i-wanna-be-where-you-are"
"170","Jackson 5","Rockin Robin","Chorus","F-Bb-C7-F-F-F-F-F-F-F-Bb-F-C7-Bb-F","http://www.hooktheory.com/theorytab/view/jackson-5/rockin-robin"
"171","Diana Ross","It's Your Move","Chorus","am7-bm7-am7-bm7-am7-bm7-F#7-B7sus4-B7-C-C-C-D-D","http://www.hooktheory.com/theorytab/view/diana-ross/its-your-move"
"172","Diana Ross","If We Hold On Together","Verse","C-F-G","http://www.hooktheory.com/theorytab/view/diana-ross/if-we-hold-on-together"
"173","Diana Ross","If We Hold On Together","Pre-Chorus","am-C-am-em-F-C-G","http://www.hooktheory.com/theorytab/view/diana-ross/if-we-hold-on-together"
"174","Diana Ross","If We Hold On Together","Chorus","C-em-F-G-C-em-F-G-C-em-F-G-am-dm-C-am-dm-C","http://www.hooktheory.com/theorytab/view/diana-ross/if-we-hold-on-together"
"175","Diana Ross","Upside Down","Chorus","gm-gm-gm-Bb-C-F-F-gm-gm-gm-bm-C-F-F-gm-gm-gm-Bb-C-F-F-gm-gm-gm-bm-C-F-F-gm-gm-Eb-eo","http://www.hooktheory.com/theorytab/view/diana-ross/upside-down"
"176","Kow Otani","The Wings of a Boy Who Killed Adolescence","Verse","am-am-am-am-F-F-F-F-D-D-D-D-F-F-G-G-am-am-am-am-D-D-D-D-F-F-F-F-G-G-E7-E7-am-am-am-am-F-F-F-F-D-D-D-D-F-F-G-G-am-am-am-am-D-D-D-D-F-F-G-G-E-E-am-am","http://www.hooktheory.com/theorytab/view/kow-otani/the-wings-of-a-boy-who-killed-adolescence"
"177","Paul McCartney and Wings","Live And Let Die","Verse","G-bm7-C6-D7-d#o-G-bm7-C6-D7-d#o-G-bm7-C6-A7-D-D-D-Bb-G7-C-go-G7-G7-C","http://www.hooktheory.com/theorytab/view/paul-mccartney-and-wings/live-and-let-die"
"178","Smashing Pumpkins","Bullet With Butterfly Wings","Intro","b-bm-b-bm-b-bm-Gb-e-bm-Ab-bbm-b-bm-b-bm-Gb-e-bm-Ab-bbm-b-bm-b-bm-Gb-e-bm-Ab-bbm-b-bm-b-bm-Gb-e-bm-Ab","http://www.hooktheory.com/theorytab/view/smashing-pumpkins/bullet-with-butterfly-wings"
"179","Smashing Pumpkins","Bullet With Butterfly Wings","Intro","b-bm-b-bm-b-bm-G-bmaj7-e-bm(add9)-b-bm-b-bm-b-bm-b-bm-G-bmaj7-e-bm(add9)-b-bm-b-bm-b-bm-b-bm-G-bmaj7-e-bm(add9)-b-bm-b-bm-b-bm-b-bm-G-bmaj7-e-bm(add9)-b-bm-b-bm-b-bm-b-bm-G-bmaj7-e-bm(add9)-b-bm-b-bm-b-bm-b-bm-G-bmaj7-e-bm(add9)-b-bm-b-bm-b-bm-b-bm-G-bmaj7-e-bm(add9)-b-bm","http://www.hooktheory.com/theorytab/view/smashing-pumpkins/bullet-with-butterfly-wings"
"180","Smashing Pumpkins","Bullet With Butterfly Wings","Chorus","b-bm-Ab-Gb-Db-Ab-e-bm-Gb-bbm-Ab-Gb-Db-Ab-e-bm-Gb-bbm-Ab-Gb-Db-Ab-e-bm-Gb-bbm-Ab-Gb-Db-Ab-e-bm-Gb","http://www.hooktheory.com/theorytab/view/smashing-pumpkins/bullet-with-butterfly-wings"
"181","Birdy","Wings","Verse","G-G-bm-bm-C-C-G-G","http://www.hooktheory.com/theorytab/view/birdy/wings"
"182","Birdy","Wings","Chorus","em-em-C-C-Gsus4-G-G-D-D","http://www.hooktheory.com/theorytab/view/birdy/wings"
"183","Paul McCartney and Wings","Silly Love Songs","Verse","C-C-C-em7-em7-em7-Fmaj7-Fmaj7-Fmaj7-Fmaj7-Fmaj7-Fmaj7-C-C-C-em7-em7-em7-Fmaj7-Fmaj7-Fmaj7-Fmaj7-Fmaj7-Fmaj7","http://www.hooktheory.com/theorytab/view/paul-mccartney-and-wings/silly-love-songs"
"184","Paul McCartney and Wings","Silly Love Songs","Pre-Chorus","C-C-C-em7-em7-em7-Fmaj7-Fmaj7-Fmaj7-Fmaj7-Fmaj7-Fmaj7-em7-em7-Fmaj7-Fmaj7-em-em-G","http://www.hooktheory.com/theorytab/view/paul-mccartney-and-wings/silly-love-songs"
"185","Tom Swoon","Wings - Myon and Shane 54 Summer of Love Mix","Chorus","f#7sus4-f#7sus4-A(add9)-c#m7-c#7sus4-B(add9)-B(add9)-f#7sus4-f#7sus4-A(add9)-c#m7-c#m7-c#m7-c#7sus4-B(add9)-B(add9)-B(add9-)","http://www.hooktheory.com/theorytab/view/tom-swoon/wings---myon-and-shane-54-summer-of-love-mix"
"186","Little Wings","Grow Wings","Verse","E-E-E-g#m-c#m-c#m-c#m-c#m-G#-G#-g#m-g#m-c#m-c#m-c#m-c#m","http://www.hooktheory.com/theorytab/view/grey/wings-clipped"
"187","JynX","Spread Your Wings","Verse","c#m-g#m7-f#m7-Amaj7-E-c#m-g#m7-f#m7-Amaj7-E-c#m-g#m7-f#m7-Amaj7-E-c#m-g#m7-f#m7-Amaj7-E","http://www.hooktheory.com/theorytab/view/little-wings/look-at-what-the-light-did-now"
"188","Maxo","Wings Clipped","Verse","cm-Bb-Ab-Bb-gm-cm-Bb-Ab-Bb-G","http://www.hooktheory.com/theorytab/view/jynx/burning-of-the-little-birds-black-wings"
"189","Maxo","Wings Clipped","Pre-Chorus","","http://www.hooktheory.com/theorytab/view/jynx/burning-of-the-little-birds-black-wings"
"190","Queen","Look At What The Light Did Now","Pre-Chorus","E-F#-g#m7-d#m7-c#m7-F#-e#m7-E-E6-D#7-f-xo-f-xo-g#m7-c#sus2sus4-b#m7(b5-b9)-A","http://www.hooktheory.com/theorytab/view/maxo/grow-wings"
"191","Grey","Burning of the Little Birds' Black Wings","Verse","D-E9-Gmaj7-gm6-D-D-E9-Gmaj7-gm6-D","http://www.hooktheory.com/theorytab/view/queen/spread-your-wings"
"192","Grey","Burning of the Little Birds' Black Wings","Pre-Chorus","bm-bm-g#m7(b5)-G-A-D-em-C7-D-E9-Gmaj7-gm6-D","http://www.hooktheory.com/theorytab/view/queen/spread-your-wings"
"193","Commodores","Easy","Chorus","Ab-cm7-b-bm7-E-b7sus4-Ab-cm7-b-bm7-E-b7sus4-Ab-cm7-b-bm7-E-b7sus4-Gb-Db-e-bm7-Ab","http://www.hooktheory.com/theorytab/view/commodores/easy"
"194","Commodores","Sail On","Verse","D-em-em-D-D-em-em-D","http://www.hooktheory.com/theorytab/view/commodores/sail-on"
"195","Commodores","Sail On","Chorus","Db-Db-G-bmaj7-Db-G-bmaj7-A-b7-Db-Db-bbm7-a-bm7-G-bmaj7-A-b7-Db-Db-bbm7-a-bm7-G-bmaj7-A-b7-Db-Db-bbm7-D-bmaj7-G-bmaj7-fm7-Gb-Gb-fm7-e-bm7-Gb-fm7-e-bm7-Gb-fm7-e-bm7-Gb-Db-Ab-Db","http://www.hooktheory.com/theorytab/view/commodores/sail-on"
"196","Commodores","Sail On","Chorus","Gmaj7-f#m7-Gmaj7-f#m7-em7-em7-Gmaj7-f#m7-Gmaj7-f#m7-em7-em7","http://www.hooktheory.com/theorytab/view/commodores/sail-on"
"197","Commodores","Easy","Chorus","Ab-cm7-b-bm7-E-b7sus4-Ab-cm7-b-bm7-E-b7sus4-Ab-cm7-b-bm7-E-b7sus4-Gb-Db-e-bm7-Ab","http://www.hooktheory.com/theorytab/view/commodores/easy"
"198","Commodores","Sail On","Verse","D-em-em-D-D-em-em-D","http://www.hooktheory.com/theorytab/view/commodores/sail-on"
"199","Commodores","Sail On","Chorus","Db-Db-G-bmaj7-Db-G-bmaj7-A-b7-Db-Db-bbm7-a-bm7-G-bmaj7-A-b7-Db-Db-bbm7-a-bm7-G-bmaj7-A-b7-Db-Db-bbm7-D-bmaj7-G-bmaj7-fm7-Gb-Gb-fm7-e-bm7-Gb-fm7-e-bm7-Gb-fm7-e-bm7-Gb-Db-Ab-Db","http://www.hooktheory.com/theorytab/view/commodores/sail-on"
"200","Commodores","Sail On","Chorus","Gmaj7-f#m7-Gmaj7-f#m7-em7-em7-Gmaj7-f#m7-Gmaj7-f#m7-em7-em7","http://www.hooktheory.com/theorytab/view/commodores/sail-on"
"201","Rod Stewart","Young Turks","Intro","Bb-Eb-Bb-Eb","http://www.hooktheory.com/theorytab/view/rod-stewart/young-turks"
"202","Rod Stewart","Young Turks","Chorus","Eb-cm-gm-Bb-Eb-cm-gm-Ab-Cb-Eb","http://www.hooktheory.com/theorytab/view/rod-stewart/young-turks"
"203","ABBA","Mamma Mia","Intro","D-em(b5)-D-em(b5)-D-em(b5-)","http://www.hooktheory.com/theorytab/view/abba/mamma-mia"
"204","ABBA","Mamma Mia","Verse","D-G-C-G-C-G-C-G-D-G-C-G-C-G-C-G-D-eo-D-eo-A-f#m-G-A","http://www.hooktheory.com/theorytab/view/abba/mamma-mia"
"205","ABBA","Mamma Mia","Pre-Chorus","G-D-A-G-D-A","http://www.hooktheory.com/theorytab/view/abba/mamma-mia"
"206","ABBA","Mamma Mia","Chorus","D-G-D-G-D-G-C-G-D-D-D-D-D-G-D-G-D-G-C-G-G-D-G-D","http://www.hooktheory.com/theorytab/view/abba/mamma-mia"
"207","ABBA","Mamma Mia","Chorus","D-A-bm-A-G-C-G-em-em-D-G-A-D-D-A-bm-G-C-G-em-em-D-G-A","http://www.hooktheory.com/theorytab/view/abba/mamma-mia"
"208","ABBA","Mamma Mia","Outro","D-G-C-G-D-G-C-G-D-G-C-G-D-G-C-G","http://www.hooktheory.com/theorytab/view/abba/mamma-mia"
"209","ABBA","Dancing Queen","Verse","A-D-A-f#m7-E-E-E-f#m-f#m-E-f#m-f#m","http://www.hooktheory.com/theorytab/view/abba/dancing-queen"
"210","ABBA","Dancing Queen","Chorus","E-C#7-f#m-B-D(add9)-bm7-A-D-A-D-D-A-D-D","http://www.hooktheory.com/theorytab/view/abba/dancing-queen"
"211","ABBA","SOS","Verse","dm-c#o-dm-dm-c#o-dm-F-C-gm-dm-dm-c#o-dm","http://www.hooktheory.com/theorytab/view/abba/sos"
"212","ABBA","SOS","Chorus","F-C-gm-Bb-F-Fsus4-F-Fsus4-F-C-gm-Bb-F-Fsus4-F-Fsus4-Bb-Db-Eb-F-F-Bb-Db-Eb-F-F","http://www.hooktheory.com/theorytab/view/abba/sos"
"213","ABBA","So Long","Verse","D-C-G-D-C-G-gm-gm-Eb-am-G-D-em(b5)-g#o-D","http://www.hooktheory.com/theorytab/view/abba/so-long"
"214","ABBA","So Long","Chorus","G-C-G-C-G-D-G-C-G-C-G-D-C-D-G","http://www.hooktheory.com/theorytab/view/abba/so-long"
"215","ABBA","Money Money Money","Intro","am-F7-dm-E7-am-am-am","http://www.hooktheory.com/theorytab/view/abba/money-money-money"
"216","ABBA","Money Money Money","Verse","am-am-E7-E7-am-am-E7-E7-am-asus4-am-asus2-am-am-Bb-F-Fsus#4-F-dm-B7","http://www.hooktheory.com/theorytab/view/abba/money-money-money"
"217","ABBA","Money Money Money","Chorus","am-B7-bo-E7-am-am-B7-bo-E7-am","http://www.hooktheory.com/theorytab/view/abba/money-money-money"
"218","ABBA","Money Money Money","Chorus","am-dm-E7-A7-dm-F7-E-am-dm-E7-am","http://www.hooktheory.com/theorytab/view/abba/money-money-money"
"219","ABBA","Knowing Me Knowing You","Intro","G-em-em-bm-G-A-A","http://www.hooktheory.com/theorytab/view/abba/knowing-me-knowing-you"
"220","ABBA","Knowing Me Knowing You","Verse","D-em-em7-bm7-bm7-f#m7-f#m7-D-em-em7-bm7-bm7-f#m7-f#m7-bm-bm-Asus4-A-Asus4-A-G-G-bm(add9)-bm","http://www.hooktheory.com/theorytab/view/abba/knowing-me-knowing-you"
"221","ABBA","Knowing Me Knowing You","Chorus","bm-G-A-A-D-G-A-A-D-G-A-D-f#m-G-A-D-G-A-D-Gmaj7-A-D","http://www.hooktheory.com/theorytab/view/abba/knowing-me-knowing-you"
"222","ABBA","Knowing Me Knowing You","Outro","D-bm-f#m-G-A-D-bm-f#m-G-A-D-bm-f#m-G-A-D-bm","http://www.hooktheory.com/theorytab/view/abba/knowing-me-knowing-you"
"223","ABBA","Waterloo","Verse","D-E7-A-G-A-D-E7-A-G-D-D-A-bm","http://www.hooktheory.com/theorytab/view/abba/waterloo"
"224","ABBA","Waterloo","Pre-Chorus","bm-A-E-A-G-D-A","http://www.hooktheory.com/theorytab/view/abba/waterloo"
"225","ABBA","Waterloo","Chorus","A-D-G-A-D-D-A-D-G-A-D-D-A-D","http://www.hooktheory.com/theorytab/view/abba/waterloo"
"226","ABBA","The Day Before You Came","Verse","cm-Ab-G7-G7-G-cm-cm-fm-Bb-Bb-Bb7-Eb-Eb-Eb-Bb-Eb-Ab-Eb-Eb-fm-do-G-cm","http://www.hooktheory.com/theorytab/view/abba/the-day-before-you-came"
"227","ABBA","Gimme Gimme Gimme A Man After Midnight","Intro","dm-gm-C(add9)-dm-gm-dm-C(add9)-dm-dm-gm-C(add9)-dm-gm-dm-C(add9)-dm","http://www.hooktheory.com/theorytab/view/abba/gimme-gimme-gimme-a-man-after-midnight"
"228","ABBA","Gimme Gimme Gimme A Man After Midnight","Intro","dm-E-F-am-dm-dm-E-F-am-dm-dm","http://www.hooktheory.com/theorytab/view/abba/gimme-gimme-gimme-a-man-after-midnight"
"229","ABBA","Gimme Gimme Gimme A Man After Midnight","Verse","dm-C-am-dsus4-G-G-G-dm-dm-C-am-dsus4-G-G-G-dm-Bb-Bb-gm6-gm6-dm-A","http://www.hooktheory.com/theorytab/view/abba/gimme-gimme-gimme-a-man-after-midnight"
"230","ABBA","Gimme Gimme Gimme A Man After Midnight","Chorus","dm-gm-C-dm-gm-dm-C-dm-dm-gm-C-dm-gm-dm-C-dm","http://www.hooktheory.com/theorytab/view/abba/gimme-gimme-gimme-a-man-after-midnight"
"231","Black Sabbath","Symptom of the Universe","Intro","","http://www.hooktheory.com/theorytab/view/black-sabbath/symptom-of-the-universe"
"232","ABBA","Lay All Your Love On Me","Pre-Chorus","dm-dm-A7-A7-dm-em7(b5)-dm-G","http://www.hooktheory.com/theorytab/view/abba/lay-all-your-love-on-me"
"233","ABBA","Lay All Your Love On Me","Chorus","dm-A-dm-A-dm-A7-Bb-A-dm-C-F-B-b6-C7-F","http://www.hooktheory.com/theorytab/view/abba/lay-all-your-love-on-me"
"234","Black Sabbath","Paranoid","Intro","em-em-em-em-em-em-em-em-em-em-em-em-em-em-em-D-G-D-em-em-D-G-D-em-D","http://www.hooktheory.com/theorytab/view/black-sabbath/paranoid"
"235","Black Sabbath","Paranoid","Pre-Chorus","em-D6-em-D","http://www.hooktheory.com/theorytab/view/black-sabbath/paranoid"
"236","Black Sabbath","Paranoid","Solo","em-D-G-D-em-em-D-G-D-em-D-em-D-G-D-em-em-D-G-D-em-D","http://www.hooktheory.com/theorytab/view/black-sabbath/paranoid"
"237","Black Sabbath","God Is Dead","Intro","d#m-d#o-d#m-d#o-d#o-d#m-d#o-F#-d#o-C#-d#m-C#-d#m-e#m-F#-C#-d#m-C#-d#m-e#m-F#-C#","http://www.hooktheory.com/theorytab/view/black-sabbath/god-is-dead"
"238","ABBA","Happy New Year","Chorus","A-C#7-f#m-D-F#7-F#7-F#7-F#7-F#7-F#7-bm-E-A-C#7-f#m-D-F#7-F#7-F#7-F#7-F#7-F#7-bm-E-bm-E-A","http://www.hooktheory.com/theorytab/view/abba/happy-new-year"
"239","Black Sabbath","Iron Man","Intro","bm-D-D-em-em-G-f#m-G-f#m-G-f#m-D-D-em-em","http://www.hooktheory.com/theorytab/view/black-sabbath/iron-man"
"240","Black Sabbath","Heaven and Hell","Intro","d#m-e#m-F#-B-C#-C#-C#-d#m-e#m-F#-g#m-F#-e#m-d#m-d#m-e#m-F#-B-C#-C#-C#-C#-d#m-e#m-F#-g#m-F#-e#m-d#m","http://www.hooktheory.com/theorytab/view/black-sabbath/heaven-and-hell"
"241","ABBA","One Of Us","Verse","C#-F#-F#-C#-C#-g#m-g#m-C#-C#","http://www.hooktheory.com/theorytab/view/abba/the-winner-takes-it-all"
"242","ABBA","One Of Us","Chorus","C#7-F#-F#-A#7-d#m-d#m-D#7-g#m-g#m-C#7-C#7","http://www.hooktheory.com/theorytab/view/abba/the-winner-takes-it-all"
"243","ABBA","The Winner Takes It All","Verse","G-G-em-G-C-G-am-G-D-D-G","http://www.hooktheory.com/theorytab/view/abba/does-your-mother-know"
"244","ABBA","The Winner Takes It All","Pre-Chorus","G-G-C-Csus4-C-Csus4-C-G-G-C-Csus4-C-Csus4-C-G","http://www.hooktheory.com/theorytab/view/abba/does-your-mother-know"
"245","ABBA","The Winner Takes It All","Chorus","G-G-C-cm-G-cm-G-cm","http://www.hooktheory.com/theorytab/view/abba/does-your-mother-know"
"246","ABBA","Does Your Mother Know","Verse","E-f-xo-f#7sus4-B7-E-bm7-E7-A-C#7-f#m-f#m7-B7-E-B-E-E-A-am-c#m-c#m7-f#m-f#m7-B7","http://www.hooktheory.com/theorytab/view/abba/thank-you-for-the-music"
"247","ABBA","Does Your Mother Know","Chorus","B7-E-f#m-B7-E-c#m-c#m7-F#7-B-E-f#m-G#-c#m7-A-am-E-E7-C#-f#m-A-A-B7-B-E","http://www.hooktheory.com/theorytab/view/abba/thank-you-for-the-music"
"248","ABBA","Does Your Mother Know","Bridge","am6-E-am6-E-am6-G#7-c#m-c#m-f#m7-f#m-B7","http://www.hooktheory.com/theorytab/view/abba/thank-you-for-the-music"
"249","Francesco Gabbani","Thank You For The Music","Intro","A-bm-c#m-D","http://www.hooktheory.com/theorytab/view/francesco-gabbani/occidentalis-karma"
"250","Francesco Gabbani","Thank You For The Music","Verse","A-E-f#m-D-bm-E","http://www.hooktheory.com/theorytab/view/francesco-gabbani/occidentalis-karma"
"251","Francesco Gabbani","Thank You For The Music","Chorus","D-D-D-E-f#m-f#m-f#m-f#m-E-E-E-f#m-c#m-c#m-c#m-c#m-c#m-D-D-D-E-f#m-f#m-f#m-f#m-E-E-E-f#m-c#m-c#m-c#m-c#m-c#m-D-D-D-D-D-E-f#m-f#m-f#m-f#m-f#m-f#m-f#m-E-E-E-E-E-f#m-c#m-c#m-c#m-c#m-c#m-c#m-c#m-D-D-D-D-D-E-f#m-f#m-f#m-f#m-f#m-f#m-f#m-E-E-E-E-E-f#m-c#m-c#m-c#m","http://www.hooktheory.com/theorytab/view/francesco-gabbani/occidentalis-karma"
